revId,appId,text,revDate,revRating,revOwner
134837,29," bbb","May 6, 2019",5,"Irshad Sultan 4411"
134838,29," SCAM! They scammed my friend $60 only hours after the free trial period had ended before they had the chance to cancel. They have contacted them and they refuse to refund even though they had no used the app for more than 1 hour during that period and it had no reminders, no alerts it instantly char...Full ReviewSCAM! They scammed my friend $60 only hours after the free trial period had ended before they had the chance to cancel. They have contacted them and they refuse to refund even though they had no used the app for more than 1 hour during that period and it had no reminders, no alerts it instantly charged $60. PATHETHIC. Really poor company just really shameful.","May 6, 2019",1,"Eleanor Weaver"
134839,29," Nice....","May 6, 2019",5,"Suroj Dey"
134840,29," still version were better. but now is not interested in picsart","May 6, 2019",2,"A Google user"
134841,29," SCAM! I had a 3 day free trial of the premium service and was charged a $60 year subscription before i was able to cancel my service. BEWARE! SCAM! I tried contacting support and they have refused to refund me. PATHETIC! Stealing money from people! Really bad app, too many ads, terrible customer ser...Full ReviewSCAM! I had a 3 day free trial of the premium service and was charged a $60 year subscription before i was able to cancel my service. BEWARE! SCAM! I tried contacting support and they have refused to refund me. PATHETIC! Stealing money from people! Really bad app, too many ads, terrible customer service, dodgey terms and conditions. SCAM!!!","May 6, 2019",1,"_Internet Trash_"
134842,29," Just wanna say in one word "" awesome""","May 6, 2019",5,"Harshdeep Singh"
134843,29," good app ever","May 6, 2019",5,"atif123 999"
134844,29," Super editing app for android phone to call me when you get a chance to get a chance to get w You are you doing it for you to be a good","May 6, 2019",5,"Rahul Rock"
134845,29," good","May 6, 2019",5,"piyanka bhandare"
134846,29," Nice app","May 6, 2019",5,"Prakash Khilari"
134847,29,"   ","May 6, 2019",5,"Hameeda Shaik"
134848,29," Nice app","May 6, 2019",5,"my assamese music channel"
134849,29," Love this","May 6, 2019",5,"A Google user"
134850,29," I used the early app.. I still have to try this out.. I know it will surely be good... but it doesn't open every time this new version","May 6, 2019",5,"Herald Nazareth"
134851,29," it's ok but it should free with out cost","May 6, 2019",4,"Sowbhagya Sowbhagya"
134852,29," it's better than another apps","May 6, 2019",4,"Teju Tejaswini"
134853,29," super app....","May 6, 2019",5,"Monishvar Lathabaskar"
134854,29," kadak app aahe","May 6, 2019",5,"sanket khamkar"
134855,29," lovely one","May 6, 2019",5,"Jayalakshmi R"
134856,29," so good","May 6, 2019",3,"Sunil Negi"
134857,29," mal","May 6, 2019",2,"Rhianne Mae Siscar"
134858,29," good","May 6, 2019",5,"Hamim Ahmed"
134859,29," Super app","May 6, 2019",5,"Naveena Kabbalu"
134860,29," very good app","May 6, 2019",5,"Sonu Saksana"
134861,29," ko","May 6, 2019",5,"Ana Marie Basa"
134862,29," its a good app","May 6, 2019",5,"Sreenu Babu"
134863,29," ","May 6, 2019",5,"Amira Dasembor"
134864,29," best app","May 6, 2019",1,"Mohd abuzar"
134865,29," how to create victor photo","May 6, 2019",4,"Hammad ul hussain"
134866,29," good","May 6, 2019",5,"Triyasha Bose"
134867,29," mizan","May 6, 2019",5,"Najmuddin Ahmad"
134868,29," Osam app","May 6, 2019",5,"I ck7"
134869,29," chee cheeeeeeee","May 6, 2019",1,"Venkata Ramana"
134870,29," Rohit patel","May 6, 2019",5,"Subhash Yadav"
134871,29," wonderful app amazing so many features and filters","May 6, 2019",5,"Manoj Bole"
134872,29," amazing app! the only thing is that you have to get the golden subscription to do quite a lot of the features","May 6, 2019",5,"Tara O'Leary"
134873,29," *wow the worlds best android editing app * it is very usefull to me and all thank u alot for creating picsart","May 6, 2019",5,"vishnu prabhu"
134874,29," This game has a hidden subscription charge of 34.99, that bypasses the payment autherisation cade, set up with Google play. Blatent theft!","May 6, 2019",1,"Oscar Atkinson"
134875,29," i am satisfied with the app","May 6, 2019",5,"Sheron soloman"
134876,29," Nice editing app","May 5, 2019",4,"nag Nagu"
134877,29," what kind of photo editing app need money? huh? even free trial doesn't even end up to 3 days! it sucks! ofcourse it sucks! i hate this app!its better ti remove this app from playstore","May 5, 2019",1,"JaksramJR Sangma12345"
134878,29," cutie","May 5, 2019",4,"Marian Kiki"
134879,29," my first edit was done by this app...I can't remember diz app in words","May 5, 2019",4,"Shaik Nayeem"
134880,29," this is aamazing aplikeson and i use tish app on my phone and my photos is very kreativ look","May 5, 2019",5,"Ali arvat"
134881,29,"    ,","May 5, 2019",5,"Ashok Bharti"
134882,29," osm","May 5, 2019",5,"As vlogs"
134883,29," Amazing app everything you need and more I just wish it didn't have gold and gold was free","May 5, 2019",4,"Wally Wallace"
134884,29," This is amazing","May 5, 2019",5,"SC Tan"
134885,29," i love this app","May 5, 2019",5,"M. Awais"
134886,29," fujdn","May 5, 2019",5,"Haseera Haseera"
134887,29," ","May 5, 2019",5,"Bhoomit Shah"
134888,29," it is very good and useful aap","May 5, 2019",3,"narsingh ram"
134889,29," good application","May 5, 2019",5,"Shiv Singh"
134890,29," outstanding app","May 5, 2019",4,"Ismail Mohd ismail"
134891,29," i love aditor","May 5, 2019",5,"SANJAY LAHANGA"
134892,29," this most great ful app","May 5, 2019",5,"Hirendra Dewangan"
134893,29," It is a nice one this app made my followers grow","May 5, 2019",5,"Allaine Benitez"
134894,29," nice gggggg","May 5, 2019",5,"Bella Khan shemale"
134895,29," ","May 5, 2019",5,"Faziah Zakaria"
134896,29," outstanding app","May 5, 2019",5,"Suraj Kumar"
134897,29," gud","May 5, 2019",5,"priyankaja jajur"
134898,29," cesspoo.77","May 5, 2019",4,"Sam Kuc"
134899,29," amashcare sumashcare","May 5, 2019",5,"Raj Raha"
134900,29," supppprrb","May 5, 2019",5,"Waseem Sajjad Raza"
134901,29," ","May 5, 2019",5,"Ashwini Hegadepatil"
134902,29," best of edit","May 5, 2019",5,"Suraj Khan Suraj Khan"
134903,29," Can you please add the 3d transformation when adding an image...?","May 5, 2019",4,"Avijit Sharma"
134904,29," awwal","May 5, 2019",5,"Sanket Fitness"
134905,29," Very nice photo editing app Osom","May 5, 2019",3,"Abhijit Sarkar AP Chanell Bengali"
134906,29," Super","May 5, 2019",5,"Abdul Muhaimin"
134907,29," it's is just a great and wonderful app and I don't believe that app and none app can beat this app","May 5, 2019",5,"NANI VENKATESH"
134908,29," out standing","May 5, 2019",5,"Syed Habnan"
134909,29," osm","May 5, 2019",5,"Nilandevi Kashyap"
134910,29," awesome","May 5, 2019",5,"Vinit Vartak"
134911,29," This app is so beautiful to edit some picture","May 5, 2019",5,"Erica gaviola"
134912,29," perfect","May 5, 2019",5,"Robeyn Olorvida"
134913,29," was my favourite...once .. but now they've been forcing us to buy the subscription and it really sucks cant save my file even if i ignore the subscription message truly disappointing","May 5, 2019",1,"lalson koshy"
134914,29," i lpve this appa owsm hair color","May 5, 2019",5,"Piyush thagan"
134915,29," note","May 5, 2019",3,"Md Belal Ansari"
134916,29," super photo edit","May 5, 2019",5,"Shrishail Shrishail"
134917,29," very good app","May 5, 2019",5,"Pawan pandey official"
134918,29," suler","May 5, 2019",5,"Vemula Santhosh"
134919,29," I love it....","May 5, 2019",5,"Idol Waseem Ansari"
134920,29," I have been paying monthly for Picsart gold but have not had continuous access to the Gold features. Contacted Picsart and nothing was done. Unfortunately I have had to pay gold for 2 accounts monthly but for some reason I log in after a while of using and it stops giving me access even though the m...Full ReviewI have been paying monthly for Picsart gold but have not had continuous access to the Gold features. Contacted Picsart and nothing was done. Unfortunately I have had to pay gold for 2 accounts monthly but for some reason I log in after a while of using and it stops giving me access even though the monthly payments go through.","May 5, 2019",1,"Glam T"
134921,29," Photo shops better I wanted the liquify thing","May 5, 2019",2,"I'm a billie eilish fan"
134922,29," ANANTA","May 5, 2019",5,"Reesian Pal"
134923,29," kul","May 5, 2019",3,"Munna Gamit"
134924,29," dah install lepastu uninstall semula . sial la","May 5, 2019",1,"Nurul Aliah Rosli"
134925,29," Nice","May 5, 2019",5,"Sarfuddin Chaudhary"
134926,29," nyce","May 5, 2019",5,"Sony Parween"
134927,29," good app! very usefull for photo editers","May 5, 2019",5,"Nagari Pawan"
134928,29," definitely good !!","May 5, 2019",5,"Jamilah Nicole"
134929,29," best","May 5, 2019",5,"Rehan Ahmad"
134930,29," pitcher","May 5, 2019",5,"Bhululal Das"
134931,29," Super","May 5, 2019",5,"abhishek Chauhan"
134932,29,"Its Awesome to edit","May 5, 2019",5,"A Google user"
134933,29," mst","May 5, 2019",1,"Ketan Singh"
134934,29," I can't even open it. Why?","May 5, 2019",2,"Yah May"
134935,29," I use this app nearly every day for cropping and adding my logo to pics before posting. It's very easy to use and has many good features.","May 5, 2019",4,"Amy McHale"
134936,29," good...","May 5, 2019",5,"Aayushree Dhamne"
134937,29," really fun !","May 5, 2019",5,"ayu nuryusrina hazri"
134938,29," amazing","May 5, 2019",5,"cherub Pranjal Jain"
134939,29," nokia 5 mobiles this application hanging","May 5, 2019",5,"Android Subjects"
134940,29," Nuce","May 5, 2019",5,"A Google user"
134941,29," Im happy","May 5, 2019",5,"Yuvraj Giram"
134942,29," wow","May 5, 2019",5,"Parmeshwar Baghel"
134943,29," nice","May 5, 2019",5,"md rana"
134944,29," so cool","May 5, 2019",4,"Rochelle Redera"
134945,29," this app does not crop the photo completely","May 5, 2019",1,"NIGHT KING"
134946,29," Thanx","May 5, 2019",5,"Delowar Hossain"
134947,29," It's a great app don't get me wrong. But I'm giving it 1 star because I signed up for the 3 day free gold trial and money was deducted from my account immediately. Fix that picsart.","May 5, 2019",1,"Royd Malenga"
134948,29," HAPPY ","May 5, 2019",5,"John Miguel Alcaide"
134949,29," good","May 5, 2019",5,"A G Harish"
134950,29," it is very good app","May 5, 2019",5,"Lover MG Bro"
134951,29," Really it's a great app to edit photo I am giving you full stars because I want some more features like to remove dress and every type of background and magic background also so I request you to give this feature","May 5, 2019",5,"Adi Kr"
134952,29," this an amazing photoediting apk this apk haves any options about an will add photo and fxs also amazing so i love this apk","May 5, 2019",5,"unknown person"
134953,29," Extradinary app to editz! ","May 5, 2019",5,"VJ RAGHAV"
134954,29," Um, my the app crashes whenever I use more than 5 photos in editing so I can't really edit :,( Is it because of my phone's version?","May 5, 2019",3,"Yummy 5056"
134955,29," hahsha","May 5, 2019",5,"Sourav Rawat"
134956,29," nice","May 5, 2019",5,"Pinku Barhoi"
134957,29," super","May 5, 2019",5,"Javvadi Bhuvaneswar"
134958,29," gg","May 5, 2019",5,"Parvez Hussein Shuvo"
134959,29," nyc","May 5, 2019",5,"Ram Piari"
134960,29," Very Good App!","May 5, 2019",5,"charmillle madayag"
134961,29," zulum","May 5, 2019",5,"Abdul Taha"
134962,29," this app is really grateful","May 5, 2019",5,"mr. muzu.77"
134963,29," it was good until it was free... mostly people does not use it for professional purposes so buying it is not worth for.. therefore uninstalling it","May 5, 2019",1,"Ruchika Arora"
134964,29," Super app","May 5, 2019",5,"Sunny creation"
134965,29," excellent like Photoshop if you pro","May 5, 2019",5,"i z"
134966,29," it was awesome","May 5, 2019",5,"Naomi Azures"
134967,29," no experience","May 5, 2019",5,"ammu kutty. viky"
134968,29," nyc edithg","May 5, 2019",3,"Vinod Vinnu"
134969,29," it's very helpful  love it","May 5, 2019",5,"Sanandita Acharjee"
134970,29," sk. saif","May 5, 2019",4,"Ashpak Shaikh"
134971,29," Not good","May 5, 2019",1,"Sravan kumar Battu"
134972,29," nice","May 5, 2019",5,"Shivraj Madane"
134973,29," osmmmm","May 5, 2019",1,"Anil Pandit"
134974,29," cool","May 5, 2019",5,"Hammad Ahmed"
134975,29," ","May 5, 2019",5,"Muntasir Anik"
134976,29," nice","May 5, 2019",5,"Shaikhahmad Ahmad"
134977,29," nice","May 5, 2019",5,"AYUSH technical 4.0"
134978,29," nice app good yous","May 5, 2019",5,"Lakhan Mahawer"
134979,29," good","May 5, 2019",3,"Amar Mishra"
134980,29," amazing","May 5, 2019",5,"Unzima -"
134981,29," thanks you","May 5, 2019",5,"miya bhai"
134982,29," Next update I need smudge tool.in picsart.I kindly request to you and over caches please kindly request need smudge tool and fill tool pentoll please...","May 5, 2019",4,"A Google user"
134983,29," better editing","May 5, 2019",5,"Naveen Sandy"
134984,29," nice app","May 5, 2019",5,"Gourav Passi"
134985,29," good fantastic","May 5, 2019",5,"s.s toon creation of india"
134986,29," this app was amazing ","May 5, 2019",5,"VIKASH K.V.M"
134987,29," best","May 5, 2019",1,"Suman Bar"
134988,29," very nice app and use full","May 5, 2019",5,"pradity mishra"
134989,29," EXCELLENT","May 5, 2019",5,ItsAlhiaYT
134990,29," hikbv","May 5, 2019",5,"mandira bala"
134991,29," super","May 5, 2019",5,"Manoj 1122"
134992,29," I like it because it is very helpful","May 5, 2019",5,"Dheena K"
134993,29," supar ","May 5, 2019",4,"Dipanshu Yadav"
134994,29," good","May 5, 2019",5,"angela Martin"
134995,29," PKMKB","May 5, 2019",5,"Abhi Rajak"
134996,29," this app compress the edited image resolution. and this is so much irritating","May 5, 2019",2,"Pranay Mukherjee"
134997,29," Superb App","May 5, 2019",4,"Pradeep gowda"
134998,29," nice App","May 5, 2019",5,"Faeem Raza"
134999,29," I absolutely love it","May 5, 2019",5,"Kara Stitts"
135000,29," Nice app","May 5, 2019",5,"A.p GAMER pro"
135001,29," super photo editor app","May 5, 2019",4,"Desi King"
135002,29," nice","May 5, 2019",5,"jk kanwar masti gorup Kanwar"
135003,29," its good","May 5, 2019",4,"john renzo janoras"
135004,29," nice app problem is that it is not Offline","May 5, 2019",3,"Apoorva Solanki"
135005,29," best editing apk","May 5, 2019",5,"PRANK Star Imran.S"
135006,29," love soooo much ","May 5, 2019",5,"Lahnee Rogers"
135007,29," I scam with the crop","May 5, 2019",5,"I eat Nemesis Nur"
135008,29," Nice App","May 5, 2019",1,"ankush gawai"
135009,29," very nice","May 5, 2019",5,"Hardik abhi Pandya"
135010,29," love it!!!! do you get it now...","May 5, 2019",5,"Brianna Coxon"
135011,29," amzing","May 5, 2019",5,"anupam pathak"
135012,29," it's awsm","May 5, 2019",5,"Rattan Lalta"
135013,29," no more free app...","May 5, 2019",1,"Roderick Gumma Alexander"
135014,29," its so amazing","May 5, 2019",5,"Maria PH"
135015,29," Working much better now thank you","May 5, 2019",4,"Claudine French"
135016,29," amazing","May 5, 2019",5,"unmu jagana"
135017,29," star","May 5, 2019",5,"SMART BALOCK"
135018,29," That's Awesome app for photos editing","May 5, 2019",5,"Arindam Ghosh"
135019,29," im happy to rate and enstall this app","May 5, 2019",4,"Joenaliza Tampipi"
135020,29," Nice and super","May 5, 2019",5,"REJI THOMAS"
135021,29," editing no1 applications","May 5, 2019",5,"MH Status 12"
135022,29," It is a good app i had it awhile back. Thx for fixing","May 5, 2019",5,"Atlqs Studios"
135023,29," fantastic app","May 5, 2019",5,"Rajendra Kumar"
135024,29," sup","May 5, 2019",1,"Jaya Raj"
135025,29," thanks for your help","May 5, 2019",5,"Screccs Bak"
135026,29," lovely","May 5, 2019",5,"MANOJ MAL"
135027,29," it is amazing","May 5, 2019",5,"Maryka Kennedy"
135028,29," nice apps","May 5, 2019",5,"Sujon Khan Shek"
135029,29," OLD 6/9/15: Too many ""Rate us."" and I don't like how you have to wipe all of it away, why not just undo? NEW 5/5/19: For any beginner in editing, I strongly recommend this app. They've made great changes and improvements since 2015, and if used right and long enough, you can make amazing things.","May 5, 2019",5,"Mikayla Faythe"
135030,29," this app is very good for editing","May 5, 2019",5,"Hritik Chettri"
